censusBlockId,censusYear,damagedCity,damagedStateAbbreviation,damagedZipCode,destroyed,disasterNumber,floodDamage,floodInsurance,foundationDamage,foundationDamageAmount,grossIncome,habitabilityRepairsRequired,homeOwnersInsurance,householdComposition,id,inspected,ownRent,personalPropertyEligible,ppfvl,primaryResidence,rentalAssistanceAmount,rentalAssistanceEligible,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,renterDamageLevel,repairAmount,repairAssistanceEligible,replacementAmount,replacementAssistanceEligible,residenceType,roofDamage,roofDamageAmount,rpfvl,sbaEligible,specialNeeds,tsaCheckedIn,tsaEligible,waterLevel
482013508013007,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,,True,True,3,5c12d7eaf2238e6fe40672d4,True,Owner,False,7833.4,True,,False,,,,,,25006.32,True,,False,House/Duplex,False,,25006.32,True,False,False,True,48
482013508013009,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,100000.0,True,True,2,5c12d766f2238e6fe403255e,True,Owner,True,4279.68,True,2912.0,True,,,,,,25023.71,True,,False,House/Duplex,False,,25023.71,False,False,True,True,34
482013508013004,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,,True,True,3,5c12d881f2238e6fe40a3f94,True,Owner,True,7229.72,True,,False,,,,,,25072.81,True,,False,House/Duplex,False,,25171.57,False,False,True,True,25
482013508013002,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,19000.0,True,False,1,5c12d767f2238e6fe40329e6,True,Owner,True,449.99,True,1742.0,True,,,,,,25074.69,True,,False,House/Duplex,False,,25074.69,False,False,False,True,40
482013508021098,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,141000.0,True,True,3,5c12d8cff2238e6fe40c329a,True,Owner,False,8650.14,True,1952.0,True,,,,,,25107.55,True,,False,House/Duplex,False,,25107.55,False,False,False,True,24
482013508021092,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,,True,True,5,5c12d7e7f2238e6fe4065dd6,True,Owner,False,1526.41,True,2666.0,True,,,,,,25154.9,True,,False,House/Duplex,False,,25154.9,True,False,False,True,10
482013508013010,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,149700.0,True,True,3,5c12d76ff2238e6fe403610f,True,Owner,False,4572.8,True,2132.0,True,,,,,,25278.09,True,,False,House/Duplex,False,,22657.63,True,False,False,True,30
482013508021092,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,110000.0,True,True,5,5c12d6d1f2238e6fe4ff78cd,True,Owner,False,9295.74,True,1952.0,True,,,,,,25333.71,True,,False,House/Duplex,False,,25333.71,False,False,False,True,24
482013508013008,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,9000.0,True,True,5,5c12d7e8f2238e6fe40664b0,True,Owner,True,9633.01,True,2666.0,True,,,,,,25488.61,True,,False,House/Duplex,False,,25488.61,True,False,False,True,49
482013508021106,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,110000.0,True,True,2,5c12d72ef2238e6fe401bc50,True,Owner,False,4046.94,True,,False,,,,,,25531.26,True,,False,House/Duplex,True,12.45,25571.56,True,False,False,False,25
481677202001002,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,15000.0,True,False,6,5c12d77af2238e6fe4039cfb,True,Owner,True,11883.92,True,4394.0,True,,,,,,25575.28,True,,False,House/Duplex,False,,25575.28,False,False,False,True,43
482013507002028,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,125000.0,True,True,4,5c12d733f2238e6fe401dfd2,True,Owner,False,9183.35,True,2912.0,True,,,,,,25591.55,True,,False,House/Duplex,False,,25370.48,False,False,False,True,15
482013508013009,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,70000.0,True,True,5,5c12d7eff2238e6fe40695ab,True,Owner,False,9583.1,True,3688.0,True,,,,,,25601.72,True,,False,House/Duplex,False,,24281.6,True,False,False,True,37
482013508013008,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,,True,False,3,5c12d869f2238e6fe409a693,True,Owner,False,7103.31,True,2132.0,True,,,,,,25629.91,True,,False,House/Duplex,True,99.6,13255.28,False,False,False,False,15
482013508021104,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,250000.0,True,True,8,5c12d714f2238e6fe401233d,True,Owner,False,9667.66,True,3688.0,True,,,,,,25680.45,True,,False,House/Duplex,False,,25680.45,True,False,True,True,27
482013508021103,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,5800.0,True,True,3,5c12d6def2238e6fe4ffc877,True,Owner,True,4787.82,True,2132.0,True,,,,,,25746.47,True,,False,House/Duplex,False,,25746.47,False,False,False,True,32
482013508021094,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,200000.0,True,True,5,5c12d6ebf2238e6fe4001def,True,Owner,False,2470.39,True,5332.0,True,,,,,,25782.65,True,,False,House/Duplex,False,,23075.44,False,False,False,True,25
482013508013002,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,60000.0,True,True,1,5c12d770f2238e6fe4036373,True,Owner,False,5979.27,True,1594.0,True,,,,,,25886.61,True,,False,House/Duplex,False,,25886.61,False,False,False,True,48
481677204001002,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,88000.0,True,True,4,5c12d71af2238e6fe4013f6d,True,Owner,True,4678.2,True,,False,,,,,,25987.25,True,,False,House/Duplex,False,,26108.91,False,False,False,True,5
481677202001002,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,75000.0,True,True,2,5c12d85af2238e6fe4094cce,True,Owner,False,7234.64,True,1594.0,True,,,,,,26053.88,True,,False,House/Duplex,False,,26053.88,False,False,False,True,13
482013507002001,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,75000.0,True,True,3,5c12d82cf2238e6fe4082769,True,Owner,False,4456.53,True,2666.0,True,,,,,,26064.29,True,,False,House/Duplex,False,,26064.29,True,False,False,True,24
481677202002014,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,130000.0,True,True,4,5c12d731f2238e6fe401d287,True,Owner,False,7321.25,True,,False,,,,,,26133.96,True,,False,House/Duplex,False,,26679.78,True,False,False,True,30
482013508021097,2017,FRIENDSWOOD,TX,77546,False,4332,True,True,False,,125000.0,True,True,2,5c12d79bf2238e6fe4047504,True,Owner,False,4799.23,True,1594.0,True,,,,,,26198.18,True,,False,House/Duplex,False,,26198.18,True,False,False,True,13
482013507002007,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,69160.0,True,True,4,5c12d799f2238e6fe4046d45,True,Owner,False,8323.24,True,6447.59,True,2018-02-28T00:00:00.000Z,WICHITA,KS,67226,,26352.41,True,,False,House/Duplex,False,,26352.41,False,False,False,True,57
482013508013007,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,True,3327.8,8796.0,True,False,2,5c12d82bf2238e6fe4082034,True,Owner,True,6716.26,True,1594.0,True,,,,,,26364.43,True,,False,House/Duplex,False,,32379.48,False,False,False,True,51
482013507001001,2017,FRIENDSWOOD,TX,77546,False,4332,True,False,False,,120000.0,True,False,3,5c12d6ebf2238e6fe4001866,True,Owner,False,7449.17,True,1952.0,True,,,,,,26398.46,True,,False,House/Duplex,False,,26398.46,True,False,True,True,44
