censusBlockId,censusYear,damagedCity,damagedStateAbbreviation,damagedZipCode,destroyed,disasterNumber,floodDamage,floodInsurance,foundationDamage,foundationDamageAmount,grossIncome,habitabilityRepairsRequired,homeOwnersInsurance,householdComposition,id,inspected,ownRent,personalPropertyEligible,ppfvl,primaryResidence,rentalAssistanceAmount,rentalAssistanceEligible,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,renterDamageLevel,repairAmount,repairAssistanceEligible,replacementAmount,replacementAssistanceEligible,residenceType,roofDamage,roofDamageAmount,rpfvl,sbaEligible,specialNeeds,tsaCheckedIn,tsaEligible,waterLevel
481576744003057,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,200000.0,True,True,5,5c12d8a2f2238e6fe40b13e5,True,Owner,False,3677.34,True,3380.0,True,,,,,,25381.89,True,,False,House/Duplex,False,,25381.89,False,False,False,True,9
481576745011089,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,182000.0,True,True,2,5c12d765f2238e6fe4031e8d,True,Owner,False,2840.29,True,1742.0,True,,,,,,25417.03,True,,False,House/Duplex,False,,25417.03,False,False,False,True,5
481576745011023,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,135000.0,True,True,4,5c12d7e2f2238e6fe4063cff,True,Owner,False,2606.81,True,5424.0,True,2017-12-31T00:00:00.000Z,MISSOURI CITY,TX,77459,,25572.33,True,,False,House/Duplex,False,,24528.5,True,False,False,True,19
481576744003056,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,17800.0,True,True,2,5c12d720f2238e6fe40164eb,True,Owner,True,4073.74,True,2570.0,True,,,,,,25825.74,True,,False,House/Duplex,False,,21083.36,False,False,False,True,23
481576727012035,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,165000.0,True,True,4,5c12d83df2238e6fe4089427,True,Owner,False,1519.69,True,3380.0,True,,,,,,25891.75,True,,False,House/Duplex,False,,25891.75,True,False,True,True,12
481576745011023,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,160000.0,True,True,3,5c12d717f2238e6fe40134e6,True,Owner,False,5007.62,True,2666.0,True,,,,,,25901.03,True,,False,House/Duplex,False,,20022.72,False,False,True,True,18
481576744003056,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,264756.0,True,True,5,5c12d764f2238e6fe4031c0d,True,Owner,False,6491.99,True,4356.0,True,,,,,,25908.49,True,,False,House/Duplex,False,,25501.81,True,False,False,True,10
481576744003056,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,185000.0,True,True,2,5c12d859f2238e6fe40943af,True,Owner,False,6773.02,True,2570.0,True,,,,,,26078.65,True,,False,House/Duplex,False,,26078.65,False,False,False,True,7
481576727013000,2017,SUGAR LAND,TX,77498,False,4332,True,False,False,,33600.0,True,False,3,5c12d8bdf2238e6fe40bbe9a,True,Owner,True,6219.04,True,2666.0,True,,,,,,26272.73,True,,False,House/Duplex,False,,26272.73,False,False,False,True,12
481576744003056,2017,SUGAR LAND,TX,77479,False,4332,True,False,False,,260000.0,True,True,1,5c12d6dff2238e6fe4ffcbdf,True,Owner,False,3892.92,True,976.0,True,,,,,,26312.98,True,,False,House/Duplex,False,,26324.02,False,False,False,True,18
