censusBlockId,censusYear,damagedCity,damagedStateAbbreviation,damagedZipCode,destroyed,disasterNumber,floodDamage,floodInsurance,foundationDamage,foundationDamageAmount,grossIncome,habitabilityRepairsRequired,homeOwnersInsurance,householdComposition,id,inspected,ownRent,personalPropertyEligible,ppfvl,primaryResidence,rentalAssistanceAmount,rentalAssistanceEligible,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,renterDamageLevel,repairAmount,repairAssistanceEligible,replacementAmount,replacementAssistanceEligible,residenceType,roofDamage,roofDamageAmount,rpfvl,sbaEligible,specialNeeds,tsaCheckedIn,tsaEligible,waterLevel
481576731012054,2017,KATY,TX,77494,False,4332,True,False,False,,170000.0,True,True,2,5c12d85df2238e6fe409608f,True,Owner,False,0.0,True,1742.0,True,,,,,,25001.52,True,,False,House/Duplex,False,,25001.52,False,False,False,False,3
481576730022043,2017,KATY,TX,77450,False,4332,True,True,False,,,True,True,7,5c12d76cf2238e6fe4034ae3,True,Owner,True,5468.84,True,4240.0,True,,,,,,25013.44,True,,False,House/Duplex,False,,25013.44,False,False,False,True,30
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,101000.0,True,True,4,5c12d76af2238e6fe4034273,True,Owner,False,8985.38,True,2912.0,True,,,,,,25075.96,True,,False,House/Duplex,False,,25075.96,True,False,False,True,20
481576730021050,2017,KATY,TX,77450,False,4332,True,False,False,,150000.0,True,True,4,5c12d888f2238e6fe40a6bd3,True,Owner,False,4007.58,True,2912.0,True,,,,,,25085.96,True,,False,House/Duplex,False,,25085.96,True,False,True,True,26
481576730022034,2017,KATY,TX,77450,False,4332,True,False,False,,,True,True,1,5c12d83df2238e6fe408913b,True,Owner,True,4722.45,True,1742.0,True,,,,,,25152.63,True,,False,House/Duplex,False,,25152.63,False,False,True,True,12
481576730021013,2017,KATY,TX,77450,False,4332,True,False,False,,76000.0,True,True,2,5c12d71bf2238e6fe40145fd,True,Owner,False,5419.27,True,1742.0,True,,,,,,25160.18,True,,False,House/Duplex,False,,25160.18,False,False,False,True,24
481576730021019,2017,KATY,TX,77450,False,4332,True,False,False,,225000.0,True,True,2,5c12d790f2238e6fe4043382,True,Owner,False,4269.35,True,1742.0,True,,,,,,25188.39,True,,False,House/Duplex,False,,25188.39,False,False,False,True,18
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,67000.0,True,True,2,5c12d87ef2238e6fe40a3018,True,Owner,False,5169.71,True,1742.0,True,,,,,,25202.1,True,,False,House/Duplex,False,,25229.7,True,False,True,True,31
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,190000.0,True,True,3,5c12d6e1f2238e6fe4ffdde0,True,Owner,False,7773.28,True,2132.0,True,,,,,,25203.86,True,,False,House/Duplex,False,,25203.86,True,False,False,True,29
481576730021013,2017,KATY,TX,77450,False,4332,True,False,False,,57000.0,True,True,2,5c12d7b9f2238e6fe4053986,True,Owner,False,4418.3,True,2132.0,True,,,,,,25209.73,True,,False,House/Duplex,False,,25209.73,True,False,False,True,24
481576730022008,2017,KATY,TX,77450,False,4332,True,False,True,400.0,53000.0,True,True,2,5c12d8d0f2238e6fe40c373a,True,Owner,False,6482.58,True,,False,,,,,,25211.87,True,,False,House/Duplex,True,244.72,25211.87,True,False,True,True,24
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,145000.0,True,True,6,5c12d842f2238e6fe408b623,True,Owner,False,10273.9,True,2666.0,True,,,,,,25235.77,True,,False,House/Duplex,False,,25235.77,False,False,True,True,24
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,29000.0,True,True,3,5c12d777f2238e6fe4038c93,True,Owner,True,10639.88,True,2666.0,True,,,,,,25269.72,True,,False,House/Duplex,False,,25269.72,False,False,True,True,27
482014545021020,2017,KATY,TX,77450,False,4332,True,False,False,,,True,True,4,5c12d83ff2238e6fe408a126,True,Owner,False,2545.08,True,2912.0,True,,,,,,25275.03,True,,False,House/Duplex,False,,25275.03,False,False,True,True,10
481576730022008,2017,KATY,TX,77450,False,4332,True,False,False,,48000.0,True,True,3,5c12d79ef2238e6fe4048d0e,True,Owner,True,5544.59,True,2928.0,True,,,,,,25286.34,True,,False,House/Duplex,False,,25286.34,True,False,False,False,41
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,90000.0,True,True,4,5c12d8b9f2238e6fe40ba9d1,True,Owner,False,3362.54,True,2666.0,True,,,,,,25296.77,True,,False,House/Duplex,False,,25296.77,True,False,False,True,38
481576730032010,2017,KATY,TX,77450,False,4332,True,False,False,,28000.0,True,True,1,5c12d725f2238e6fe401814b,True,Owner,False,6189.61,True,1742.0,True,,,,,,25309.43,True,,False,House/Duplex,False,,25309.43,False,False,False,True,34
481576730022030,2017,KATY,TX,77450,False,4332,True,False,False,,50000.0,True,True,5,5c12d7b0f2238e6fe404fcfe,True,Owner,True,4559.74,True,3688.0,True,,,,,,25318.02,True,,False,House/Duplex,False,,25318.02,False,False,False,True,28
481576730021065,2017,KATY,TX,77450,False,4332,True,False,False,,230000.0,True,True,4,5c12d7b1f2238e6fe40504c2,True,Owner,False,6751.9,True,4618.0,True,,,,,,25346.32,True,,False,House/Duplex,False,,25346.32,False,False,False,True,24
481576730032011,2017,KATY,TX,77450,False,4332,True,False,False,,140829.0,True,True,4,5c12d87cf2238e6fe40a202e,True,Owner,False,8452.95,True,3380.0,True,,,,,,25353.7,True,,False,House/Duplex,False,,25353.7,True,False,False,True,26
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,50000.0,True,True,6,5c12d7c0f2238e6fe40563f2,True,Owner,True,5117.37,True,4240.0,True,,,,,,25404.58,True,,False,House/Duplex,False,,25404.58,True,False,True,True,26
481576730021014,2017,KATY,TX,77450,False,4332,True,False,False,,130000.0,True,True,3,5c12d6d6f2238e6fe4ff9e5c,True,Owner,False,8257.72,True,2132.0,True,,,,,,25436.39,True,,False,House/Duplex,False,,25436.39,True,False,False,True,34
481576730022032,2017,KATY,TX,77450,False,4332,True,False,False,,200000.0,True,True,3,5c12d75df2238e6fe402eef0,True,Owner,False,4971.53,True,2912.0,True,,,,,,25492.23,True,,False,House/Duplex,False,,25492.23,True,False,True,True,31
481576730022043,2017,KATY,TX,77450,False,4332,True,False,False,,139571.0,True,True,6,5c12d801f2238e6fe407061d,True,Owner,False,8207.16,True,3886.0,True,,,,,,25530.02,True,,False,House/Duplex,False,,25530.02,True,False,False,True,28
481576730021034,2017,KATY,TX,77450,False,4332,True,False,False,,275000.0,True,True,4,5c12d8cbf2238e6fe40c1900,True,Owner,False,4693.51,True,2912.0,True,,,,,,25548.1,True,,False,House/Duplex,False,,25548.1,False,False,False,True,17
484736801001037,2017,KATY,TX,77493,False,4332,True,False,False,,56604.0,True,False,7,5c12d72ff2238e6fe401c831,True,Owner,True,6122.06,True,4394.0,True,,,,,,25560.39,True,,False,House/Duplex,False,,25560.39,False,False,False,True,26
481576730022041,2017,KATY,TX,77450,False,4332,True,False,False,,,True,True,3,5c12d847f2238e6fe408cb6c,True,Owner,False,9070.22,True,7235.17,True,2018-06-30T00:00:00.000Z,KATY,TX,77494,,25564.83,True,,False,House/Duplex,False,,17781.15,True,False,True,True,31
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,215000.0,True,True,4,5c12d82cf2238e6fe4082282,True,Owner,False,3960.18,True,2666.0,True,,,,,,25567.04,True,,False,House/Duplex,False,,25567.04,True,False,False,True,27
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,100000.0,True,True,4,5c12d82af2238e6fe408145d,True,Owner,False,11385.7,True,2666.0,True,,,,,,25573.42,True,,False,House/Duplex,False,,25573.42,False,False,False,True,36
481576730022031,2017,KATY,TX,77450,False,4332,True,False,False,,70000.0,True,True,5,5c12d7bff2238e6fe4055b76,True,Owner,True,3323.59,True,5070.0,True,,,,,,25608.44,True,,False,House/Duplex,False,,25608.44,True,False,False,True,33
481576730021071,2017,KATY,TX,77450,False,4332,True,False,False,,250000.0,True,True,5,5c12d7a8f2238e6fe404c89c,True,Owner,False,5543.41,True,3380.0,True,,,,,,25628.59,True,,False,House/Duplex,False,,25628.59,False,False,False,False,41
481576730032009,2017,KATY,TX,77450,False,4332,True,False,False,,26191.0,True,True,4,5c12d77cf2238e6fe403a834,True,Owner,False,7699.31,True,2666.0,True,,,,,,25638.7,True,,False,House/Duplex,False,,25638.7,False,False,False,True,25
481576730032012,2017,KATY,TX,77450,False,4332,True,False,False,,57000.0,True,False,4,5c12d8b2f2238e6fe40b7a6d,True,Owner,False,8870.27,True,2912.0,True,,,,,,25642.47,True,,False,House/Duplex,False,,25642.47,True,False,False,True,25
484736801001039,2017,KATY,TX,77493,False,4332,True,False,False,,,True,True,6,5c12d720f2238e6fe40164b8,True,Owner,False,2993.09,True,,False,,,,,,25704.52,True,,False,House/Duplex,False,,25704.52,False,False,False,False,16
